id,lat,lon,name,level,geocode_data,city,state,latlng,county
1046,48.792381,-97.6186677,Pembina County Memorial Hospital,4,"{u'geometry': {u'location_type': u'ROOFTOP', u'bounds': {u'northeast': {u'lat': 48.7927928, u'lng': -97.61831099999999}, u'southwest': {u'lat': 48.7919693, u'lng': -97.6190244}}, u'viewport': {u'northeast': {u'lat': 48.79373003029151, u'lng': -97.61731871970848}, u'southwest': {u'lat': 48.79103206970851, u'lng': -97.6200166802915}}, u'location': {u'lat': 48.792381, u'lng': -97.6186677}}, u'address_components': [{u'long_name': u'301', u'types': [u'street_number'], u'short_name': u'301'}, {u'long_name': u'Mountain Street East', u'types': [u'route'], u'short_name': u'Mountain St E'}, {u'long_name': u'Cavalier', u'types': [u'locality', u'political'], u'short_name': u'Cavalier'}, {u'long_name': u'Pembina County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Pembina County'}, {u'long_name': u'North Dakota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'ND'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'58220', u'types': [u'postal_code'], u'short_name': u'58220'}, {u'long_name': u'4015', u'types': [u'postal_code_suffix'], u'short_name': u'4015'}], u'place_id': u'ChIJLY5hNH7Cw1IRqzKx-j6l2rE', u'formatted_address': u'301 Mountain St E, Cavalier, ND 58220, USA', u'types': [u'premise']}",Cavalier,North Dakota,"48.792381,-97.6186677",Pembina County
1020,48.788465,-105.4192956,Daniels Memorial Healthcare Center,5,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.7884946, u'lng': -105.419203}, u'southwest': {u'lat': 48.7883605, u'lng': -105.4199431}}, u'viewport': {u'northeast': {u'lat': 48.7897765302915, u'lng': -105.4182240697085}, u'southwest': {u'lat': 48.7870785697085, u'lng': -105.4209220302915}}, u'location': {u'lat': 48.788465, u'lng': -105.4192956}}, u'address_components': [{u'long_name': u'101-145', u'types': [u'street_number'], u'short_name': u'101-145'}, {u'long_name': u'5th Avenue', u'types': [u'route'], u'short_name': u'5th Ave'}, {u'long_name': u'Scobey', u'types': [u'locality', u'political'], u'short_name': u'Scobey'}, {u'long_name': u'Daniels County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Daniels County'}, {u'long_name': u'Montana', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MT'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'59263', u'types': [u'postal_code'], u'short_name': u'59263'}], u'place_id': u'EiYxMDEtMTQ1IDV0aCBBdmUsIFNjb2JleSwgTVQgNTkyNjMsIFVTQQ', u'formatted_address': u'101-145 5th Ave, Scobey, MT 59263, USA', u'types': [u'route', u'street_address']}",Scobey,Montana,"48.788465,-105.4192956",Daniels County
1014,48.7783749,-104.563461,Sheridan Memorial Hospital,5,"{u'geometry': {u'location': {u'lat': 48.7783749, u'lng': -104.563461}, u'viewport': {u'northeast': {u'lat': 48.77972388029149, u'lng': -104.5621120197085}, u'southwest': {u'lat': 48.7770259197085, u'lng': -104.5648099802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'440', u'types': [u'street_number'], u'short_name': u'440'}, {u'long_name': u'West Laurel Avenue', u'types': [u'route'], u'short_name': u'W Laurel Ave'}, {u'long_name': u'Plentywood', u'types': [u'locality', u'political'], u'short_name': u'Plentywood'}, {u'long_name': u'Sheridan County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Sheridan County'}, {u'long_name': u'Montana', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MT'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'59254', u'types': [u'postal_code'], u'short_name': u'59254'}, {u'long_name': u'1526', u'types': [u'postal_code_suffix'], u'short_name': u'1526'}], u'place_id': u'ChIJo148_kQVIlMRTElCagTGnJs', u'formatted_address': u'440 W Laurel Ave, Plentywood, MT 59254, USA', u'types': [u'street_address']}",Plentywood,Montana,"48.7783749,-104.563461",Sheridan County
1848,48.7725927,-122.4739227,PeaceHealth St. Joseph Medical Center,2,"{u'geometry': {u'location': {u'lat': 48.7725927, u'lng': -122.4739227}, u'viewport': {u'northeast': {u'lat': 48.7739416802915, u'lng': -122.4725737197085}, u'southwest': {u'lat': 48.7712437197085, u'lng': -122.4752716802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'2901', u'types': [u'street_number'], u'short_name': u'2901'}, {u'long_name': u'Squalicum Parkway', u'types': [u'route'], u'short_name': u'Squalicum Pkwy'}, {u'long_name': u'Cornwall Park', u'types': [u'neighborhood', u'political'], u'short_name': u'Cornwall Park'}, {u'long_name': u'Bellingham', u'types': [u'locality', u'political'], u'short_name': u'Bellingham'}, {u'long_name': u'Whatcom County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Whatcom County'}, {u'long_name': u'Washington', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'98225', u'types': [u'postal_code'], u'short_name': u'98225'}], u'place_id': u'ChIJS8Gr3XujhVQRH9f65yXLvpc', u'formatted_address': u'2901 Squalicum Pkwy, Bellingham, WA 98225, USA', u'types': [u'street_address']}",Bellingham,Washington,"48.7725927,-122.4739227",Whatcom County
1064,48.7612725,-98.3666755,Cavalier County Memorial Hospital,5,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.7621563, u'lng': -98.3666866}, u'southwest': {u'lat': 48.7611852, u'lng': -98.36669499999999}}, u'viewport': {u'northeast': {u'lat': 48.7630197302915, u'lng': -98.36534181970849}, u'southwest': {u'lat': 48.7603217697085, u'lng': -98.36803978029151}}, u'location': {u'lat': 48.7612725, u'lng': -98.3666755}}, u'address_components': [{u'long_name': u'901-999', u'types': [u'street_number'], u'short_name': u'901-999'}, {u'long_name': u'2nd Street', u'types': [u'route'], u'short_name': u'2nd St'}, {u'long_name': u'Langdon', u'types': [u'locality', u'political'], u'short_name': u'Langdon'}, {u'long_name': u'Cavalier County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Cavalier County'}, {u'long_name': u'North Dakota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'ND'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'58249', u'types': [u'postal_code'], u'short_name': u'58249'}, {u'long_name': u'2407', u'types': [u'postal_code_suffix'], u'short_name': u'2407'}], u'place_id': u'EiY5MDEtOTk5IDJuZCBTdCwgTGFuZ2RvbiwgTkQgNTgyNDksIFVTQQ', u'formatted_address': u'901-999 2nd St, Langdon, ND 58249, USA', u'types': [u'route', u'street_address']}",Langdon,North Dakota,"48.7612725,-98.3666755",Cavalier County
1915,48.7057595,-119.4405252,North Valley Hospital,4,"{u'geometry': {u'location': {u'lat': 48.705756, u'lng': -119.44017}, u'viewport': {u'northeast': {u'lat': 48.7071049802915, u'lng': -119.4388210197085}, u'southwest': {u'lat': 48.7044070197085, u'lng': -119.4415189802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'301', u'types': [u'street_number'], u'short_name': u'301'}, {u'long_name': u'South Western Avernue', u'types': [u'route'], u'short_name': u'S Western Avernue'}, {u'long_name': u'Tonasket', u'types': [u'locality', u'political'], u'short_name': u'Tonasket'}, {u'long_name': u'Okanogan County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Okanogan County'}, {u'long_name': u'Washington', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'98855', u'types': [u'postal_code'], u'short_name': u'98855'}], u'place_id': u'ChIJTT9nQbopnVQRdPee_VkbMJs', u'formatted_address': u'301 S Western Avernue, Tonasket, WA 98855, USA', u'types': [u'street_address']}",Tonasket,Washington,"48.7057595,-119.4405252",Okanogan County
1063,48.673757,-102.0841211,Kenmare Community Hospital,5,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.6746028, u'lng': -102.0840971}, u'southwest': {u'lat': 48.67358369999999, u'lng': -102.0841023}}, u'viewport': {u'northeast': {u'lat': 48.67544223029149, u'lng': -102.0827507197085}, u'southwest': {u'lat': 48.6727442697085, u'lng': -102.0854486802915}}, u'location': {u'lat': 48.673757, u'lng': -102.0840835}}, u'address_components': [{u'long_name': u'300-398', u'types': [u'street_number'], u'short_name': u'300-398'}, {u'long_name': u'1st Avenue Northwest', u'types': [u'route'], u'short_name': u'1st Ave NW'}, {u'long_name': u'Kenmare', u'types': [u'locality', u'political'], u'short_name': u'Kenmare'}, {u'long_name': u'Ward County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Ward County'}, {u'long_name': u'North Dakota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'ND'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'58746', u'types': [u'postal_code'], u'short_name': u'58746'}], u'place_id': u'EiozMDAtMzk4IDFzdCBBdmUgTlcsIEtlbm1hcmUsIE5EIDU4NzQ2LCBVU0E', u'formatted_address': u'300-398 1st Ave NW, Kenmare, ND 58746, USA', u'types': [u'route', u'street_address']}",Kenmare,North Dakota,"48.673757,-102.0841211",Ward County
1898,48.6546916,-118.7208785,Ferry County Memorial Hospital,5,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.655193, u'lng': -118.7202131}, u'southwest': {u'lat': 48.6543842, u'lng': -118.721571}}, u'viewport': {u'northeast': {u'lat': 48.65613758029149, u'lng': -118.7195430697085}, u'southwest': {u'lat': 48.6534396197085, u'lng': -118.7222410302915}}, u'location': {u'lat': 48.6546916, u'lng': -118.7208785}}, u'address_components': [{u'long_name': u'2-78', u'types': [u'street_number'], u'short_name': u'2-78'}, {u'long_name': u'Klondike Road', u'types': [u'route'], u'short_name': u'Co Hwy 270'}, {u'long_name': u'Republic', u'types': [u'locality', u'political'], u'short_name': u'Republic'}, {u'long_name': u'Ferry County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Ferry County'}, {u'long_name': u'Washington', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'99166', u'types': [u'postal_code'], u'short_name': u'99166'}, {u'long_name': u'9701', u'types': [u'postal_code_suffix'], u'short_name': u'9701'}], u'place_id': u'EikyLTc4IEtsb25kaWtlIFJkLCBSZXB1YmxpYywgV0EgOTkxNjYsIFVTQQ', u'formatted_address': u'2-78 Klondike Rd, Republic, WA 99166, USA', u'types': [u'route', u'street_address']}",Republic,Washington,"48.6546916,-118.7208785",Ferry County
798,48.594926,-93.431731,Rainy Lake Medical Center,4,"{u'geometry': {u'location': {u'lat': 48.594926, u'lng': -93.431731}, u'viewport': {u'northeast': {u'lat': 48.5962749802915, u'lng': -93.4303820197085}, u'southwest': {u'lat': 48.5935770197085, u'lng': -93.43307998029151}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'1400', u'types': [u'street_number'], u'short_name': u'1400'}, {u'long_name': u'U.S. 71', u'types': [u'route'], u'short_name': u'US-71'}, {u'long_name': u'International Falls', u'types': [u'locality', u'political'], u'short_name': u'International Falls'}, {u'long_name': u'Koochiching County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Koochiching County'}, {u'long_name': u'Minnesota', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MN'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'56649', u'types': [u'postal_code'], u'short_name': u'56649'}, {u'long_name': u'2154', u'types': [u'postal_code_suffix'], u'short_name': u'2154'}], u'place_id': u'ChIJS0b1Iql-u1IRT-ENUi1jmHA', u'formatted_address': u'1400 US-71, International Falls, MN 56649, USA', u'types': [u'street_address']}",International Falls,Minnesota,"48.594926,-93.431731",Koochiching County
1857,48.5413216,-117.8935397,Providence Mount Carmel Hospital,4,"{u'geometry': {u'location': {u'lat': 48.5414926, u'lng': -117.8933084}, u'viewport': {u'northeast': {u'lat': 48.54284158029149, u'lng': -117.8919594197085}, u'southwest': {u'lat': 48.5401436197085, u'lng': -117.8946573802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'965', u'types': [u'street_number'], u'short_name': u'965'}, {u'long_name': u'East Columbia Avenue', u'types': [u'route'], u'short_name': u'E Columbia Ave'}, {u'long_name': u'Colville', u'types': [u'locality', u'political'], u'short_name': u'Colville'}, {u'long_name': u'Stevens County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Stevens County'}, {u'long_name': u'Washington', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'99114', u'types': [u'postal_code'], u'short_name': u'99114'}, {u'long_name': u'3315', u'types': [u'postal_code_suffix'], u'short_name': u'3315'}], u'place_id': u'ChIJ7_Cnw2B9YlMRtqIsLVLCv0c', u'formatted_address': u'965 E Columbia Ave, Colville, WA 99114, USA', u'types': [u'street_address']}",Colville,Washington,"48.5413216,-117.8935397",Stevens County
1006,48.5368489,-109.6854548,Northern Montana Hospital,4,"{u'geometry': {u'location': {u'lat': 48.5368489, u'lng': -109.6854548}, u'viewport': {u'northeast': {u'lat': 48.53819788029149, u'lng': -109.6841058197085}, u'southwest': {u'lat': 48.53549991970849, u'lng': -109.6868037802915}}, u'location_type': u'ROOFTOP'}, u'address_components': [{u'long_name': u'30', u'types': [u'street_number'], u'short_name': u'30'}, {u'long_name': u'13th Street', u'types': [u'route'], u'short_name': u'13th St'}, {u'long_name': u'Havre', u'types': [u'locality', u'political'], u'short_name': u'Havre'}, {u'long_name': u'Hill County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Hill County'}, {u'long_name': u'Montana', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MT'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'59501', u'types': [u'postal_code'], u'short_name': u'59501'}, {u'long_name': u'5222', u'types': [u'postal_code_suffix'], u'short_name': u'5222'}], u'place_id': u'ChIJpY4mbgyzalMRxxNIzb5QcAc', u'formatted_address': u'30 13th St, Havre, MT 59501, USA', u'types': [u'street_address']}",Havre,Montana,"48.5368489,-109.6854548",Hill County
1869,48.5289333,-123.028881,Peace Island Medical Center,4,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.5305371, u'lng': -123.0276877}, u'southwest': {u'lat': 48.5289262, u'lng': -123.0289124}}, u'viewport': {u'northeast': {u'lat': 48.5310806302915, u'lng': -123.0269510697085}, u'southwest': {u'lat': 48.5283826697085, u'lng': -123.0296490302915}}, u'location': {u'lat': 48.5289333, u'lng': -123.028881}}, u'address_components': [{u'long_name': u'999', u'types': [u'street_number'], u'short_name': u'999'}, {u'long_name': u'Spring Street', u'types': [u'route'], u'short_name': u'Spring St'}, {u'long_name': u'Friday Harbor', u'types': [u'locality', u'political'], u'short_name': u'Friday Harbor'}, {u'long_name': u'San Juan County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'San Juan County'}, {u'long_name': u'Washington', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'WA'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'98250', u'types': [u'postal_code'], u'short_name': u'98250'}], u'place_id': u'Eis5OTkgU3ByaW5nIFN0LCBGcmlkYXkgSGFyYm9yLCBXQSA5ODI1MCwgVVNB', u'formatted_address': u'999 Spring St, Friday Harbor, WA 98250, USA', u'types': [u'route', u'street_address']}",Friday Harbor,Washington,"48.5289333,-123.028881",San Juan County
993,48.5105076,-110.9708346,Liberty Medical Center,5,"{u'geometry': {u'location_type': u'RANGE_INTERPOLATED', u'bounds': {u'northeast': {u'lat': 48.51052079999999, u'lng': -110.970611}, u'southwest': {u'lat': 48.5105182, u'lng': -110.9713468}}, u'viewport': {u'northeast': {u'lat': 48.5118684802915, u'lng': -110.9696299197085}, u'southwest': {u'lat': 48.5091705197085, u'lng': -110.9723278802915}}, u'location': {u'lat': 48.5105076, u'lng': -110.9708346}}, u'address_components': [{u'long_name': u'303-343', u'types': [u'street_number'], u'short_name': u'303-343'}, {u'long_name': u'West Madison Avenue', u'types': [u'route'], u'short_name': u'W Madison Ave'}, {u'long_name': u'Chester', u'types': [u'locality', u'political'], u'short_name': u'Chester'}, {u'long_name': u'Liberty County', u'types': [u'administrative_area_level_2', u'political'], u'short_name': u'Liberty County'}, {u'long_name': u'Montana', u'types': [u'administrative_area_level_1', u'political'], u'short_name': u'MT'}, {u'long_name': u'United States', u'types': [u'country', u'political'], u'short_name': u'US'}, {u'long_name': u'59522', u'types': [u'postal_code'], u'short_name': u'59522'}], u'place_id': u'Ei0zMDMtMzQzIFcgTWFkaXNvbiBBdmUsIENoZXN0ZXIsIE1UIDU5NTIyLCBVU0E', u'formatted_address': u'303-343 W Madison Ave, Chester, MT 59522, USA', u'types': [u'route', u'street_address']}",Chester,Montana,"48.5105076,-110.9708346",Liberty County
